id,weight,age,sex,race,region,res16,marital,educ,degree,income16,class,occ10,prestg10,finrela,satfin,partyid,polviews,relig,attend,childs,happy,health,tvhours,usewww,getahead
2022-1745,3.9930351630041745,59,Male,White,East North Central,in open country but not on a farm,Married,4 Years College,Bachelor's,"$110,000 to $129,999",Middle Class,,Low,Above average,More or less satisfied,"Independent, Near Republican",Slightly Conservative,Protestant,Several Times A Year,1,Not Too Happy,Fair,1,,
2022-1746,0.33188776450766055,55,Female,White,East North Central,"in a small city or town (under 50,000)",Divorced,1 Year College,High school,"$30,000 to $34,999",Middle Class,,High,Average,Not Satisfied,"Independent, Near Republican",Moderate,Protestant,2-3 Times A Month,2,Pretty Happy,Excellent,2,,
2022-1747,0.24658786499178403,44,Female,Black,East North Central,"in a small city or town (under 50,000)",Never Married,1 Year College,High school,"$10,000 to $12,499",Lower Class,,Low,Far below average,Not Satisfied,"Independent, Near Democrat",Moderate,None,,1,Not Too Happy,Fair,1,,
2022-1748,1.2909356973242803,45,Female,White,East North Central,in a suburb near a large city,Divorced,1 Year College,High school,"$110,000 to $129,999",Working Class,,High,Average,More or less satisfied,Republican,Moderate,Catholic,Less Than Once A Year,2,Pretty Happy,Excellent,,,
2022-1751,0.21839290882383938,33,Female,White,East North Central,in a suburb near a large city,Never Married,4 Years College,Graduate,"$60,000 to $74,999",Middle Class,,High,Above average,Not Satisfied,Strong Democrat,Liberal,Protestant,Never,0,Pretty Happy,Good,4,,
2022-1752,0.28292743262683245,65,Female,White,East North Central,"in a small city or town (under 50,000)",Separated,2 Years College,High school,"$35,000 to $39,999",Middle Class,,Low,Average,More or less satisfied,Strong Democrat,Liberal,Catholic,Several Times A Year,5,Pretty Happy,Excellent,8,,
2022-1753,0.556971883709026,45,Male,White,East North Central,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$110,000 to $129,999",Middle Class,,High,Above average,More or less satisfied,"Independent, Near Democrat",Liberal,None,Never,2,Not Too Happy,Fair,1,,
2022-1754,0.5383558570797917,38,Male,White,East North Central,"in a large city (over 250,000)",Married,4 Years College,Bachelor's,"$60,000 to $74,999",Working Class,,Low,Below average,Not Satisfied,"Independent, Near Democrat",Extremely Liberal,Catholic,Once A Year,0,Very Happy,Good,1,,
2022-1755,2.117703354516843,32,Female,White,East North Central,in a suburb near a large city,Married,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,,High,Above average,Satisfied,Republican,Slightly Conservative,Protestant,Every Week,3,Very Happy,Excellent,,,Connections
2022-1757,1.985354827548078,23,Male,Black,East North Central,"in a large city (over 250,000)",Never Married,11th Grade,Less than high school,,Working Class,,Low,Average,Not Satisfied,"Independent, Near Democrat",Slightly Liberal,Other,Never,0,Pretty Happy,Excellent,2,,Luck
2022-1758,0.29257644902385693,24,Female,White,East North Central,in a suburb near a large city,Never Married,4 Years College,Bachelor's,"$60,000 to $74,999",Middle Class,,High,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Every Week,0,Pretty Happy,Good,2,,
2022-1760,0.2577623944957368,54,Female,White,East North Central,"in a large city (over 250,000)",Divorced,4 Years College,Bachelor's,"$30,000 to $34,999",Working Class,,Low,Below average,More or less satisfied,Democrat,Liberal,None,Less Than Once A Year,2,Not Too Happy,Good,1,,
2022-1762,0.23981299446488927,69,Female,Black,East North Central,"in a medium-size city (50,000-250,000)",Widowed,12th Grade,High school,"$12,500 to $14,999",Lower Class,,Low,Below average,Not Satisfied,"Independent, Near Democrat",Slightly Conservative,Catholic,Once A Month,3,Pretty Happy,Poor,13,,
2022-1763,0.508590867501848,71,Female,White,East North Central,"in a large city (over 250,000)",Married,5+ Years College,Graduate,"$30,000 to $34,999",Middle Class,,High,Average,More or less satisfied,Strong Republican,Conservative,Catholic,Every Week,0,Not Too Happy,Good,3,,
2022-1764,0.35347358791051803,56,Male,White,East North Central,in open country but not on a farm,Widowed,2 Years College,High school,"Under $1,000",Middle Class,,Low,Below average,More or less satisfied,Strong Republican,Conservative,Protestant,Less Than Once A Year,3,Not Too Happy,Fair,4,,
2022-1765,3.560715983979108,28,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,"$40,000 to $49,999",Working Class,,Low,Average,More or less satisfied,Other,Moderate,Other,Less Than Once A Year,3,Pretty Happy,Fair,,,Luck
2022-1766,0.509777340977883,46,Male,White,East North Central,in a suburb near a large city,Divorced,12th Grade,High school,"$40,000 to $49,999",Working Class,,High,Below average,More or less satisfied,Democrat,Slightly Liberal,Catholic,Once A Year,4,Not Too Happy,Good,,,Connections
2022-1767,0.6196832667371992,45,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,"$50,000 to $59,999",Working Class,,Low,Average,Not Satisfied,"Independent, Near Republican",Conservative,Protestant,Once A Year,0,Not Too Happy,Good,0,,
2022-1768,0.7235415440269578,43,Male,White,East North Central,in open country but not on a farm,Never Married,12th Grade,Less than high school,"$50,000 to $59,999",Lower Class,,Low,Below average,Not Satisfied,Strong Republican,Moderate,Catholic,Never,8,Not Too Happy,Excellent,4,,Hard Work
2022-1769,0.26262582323015543,43,Male,Black,East North Central,"in a large city (over 250,000)",Never Married,12th Grade,High school,"$75,000 to $89,999",Middle Class,,Low,Average,Not Satisfied,Other,Conservative,,Never,5,Pretty Happy,Good,3,,Connections
2022-1770,3.0948280992226507,67,Male,White,East North Central,in a suburb near a large city,Married,12th Grade,High school,"$60,000 to $74,999",Working Class,,Low,Average,Satisfied,Strong Republican,Conservative,Protestant,Every Week,2,Pretty Happy,Good,2,,
2022-1771,0.28292743262683245,74,Female,White,East North Central,"in a small city or town (under 50,000)",Divorced,12th Grade,High school,"$30,000 to $34,999",Middle Class,,Low,Average,More or less satisfied,"Independent, Near Republican",Moderate,Protestant,Never,1,Not Too Happy,Good,12,,Hard Work
2022-1772,0.6548476025543437,85,Female,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,"$30,000 to $34,999",Working Class,,Low,Below average,More or less satisfied,Democrat,Slightly Conservative,Protestant,Nearly Every Week,2,Very Happy,Fair,10,,
2022-1773,0.24064014969047384,45,Male,White,East North Central,"in a medium-size city (50,000-250,000)",Divorced,4 Years College,Bachelor's,,Lower Class,,Low,Below average,Not Satisfied,Democrat,Liberal,Protestant,2-3 Times A Month,2,Not Too Happy,Poor,12,,
2022-1774,0.8181296859777619,50,Male,White,East North Central,"in a medium-size city (50,000-250,000)",Married,2 Years College,Associate/Junior college,"$170,000 or over",Middle Class,,High,Above average,Satisfied,Strong Republican,Slightly Conservative,,Several Times A Year,1,Pretty Happy,Good,2,,
2022-1775,1.5068535315879583,28,Female,White,East North Central,"in a small city or town (under 50,000)",Never Married,10th Grade,High school,,Middle Class,,Low,Below average,More or less satisfied,"Independent, Near Republican",Conservative,Protestant,Never,2,Very Happy,Good,1,Yes,
2022-1776,0.6974385812410456,72,Male,White,East North Central,"in a small city or town (under 50,000)",Married,3 Years College,High school,"$75,000 to $89,999",Middle Class,,High,Above average,Not Satisfied,"Independent, Near Democrat",Slightly Liberal,Protestant,Less Than Once A Year,3,Pretty Happy,Good,2,,
2022-1777,2.256831425861062,70,Female,White,East North Central,in open country but not on a farm,Married,4 Years College,Bachelor's,"$40,000 to $49,999",Middle Class,,High,Average,Satisfied,Independent,Moderate,Protestant,2-3 Times A Month,1,Pretty Happy,Good,5,,
2022-1779,0.30132889917552064,69,Male,White,East North Central,in open country but not on a farm,Divorced,12th Grade,High school,"$35,000 to $39,999",Middle Class,,Low,Below average,More or less satisfied,"Independent, Near Republican",Conservative,Protestant,Never,1,Not Too Happy,Good,,,
2022-1780,1.0576413787115677,30,Female,Black,East North Central,"in a small city or town (under 50,000)",Never Married,11th Grade,High school,,Working Class,,Low,Average,More or less satisfied,,,,,1,Pretty Happy,Good,0,Yes,
2022-1781,0.2197370927807743,76,Female,White,East North Central,"in a small city or town (under 50,000)",Divorced,4 Years College,Bachelor's,"$35,000 to $39,999",Working Class,,High,Average,More or less satisfied,Independent,Slightly Conservative,Protestant,Less Than Once A Year,4,Not Too Happy,Good,,,
2022-1782,0.5911580685898348,89,Male,Black,East North Central,on a farm,Married,1 Year College,High school,,Working Class,Military specific occupations,High,Average,More or less satisfied,Independent,Moderate,Protestant,Once A Year,3,Pretty Happy,Fair,,,
2022-1783,0.6639902954643971,66,Female,White,East North Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$50,000 to $59,999",Working Class,,Low,Average,Satisfied,"Independent, Near Democrat",Moderate,Protestant,Every Week,0,Very Happy,Excellent,1,,
2022-1784,0.5933225442851134,24,Female,White,East North Central,in a suburb near a large city,Never Married,4 Years College,Bachelor's,"$40,000 to $49,999",Middle Class,,High,Average,More or less satisfied,Strong Republican,Conservative,Catholic,Several Times A Year,0,Pretty Happy,Excellent,0,,
2022-1785,0.6073337687717069,30,Male,White,East North Central,"in a medium-size city (50,000-250,000)",Never Married,4 Years College,Associate/Junior college,"$75,000 to $89,999",Working Class,,Low,Below average,More or less satisfied,"Independent, Near Democrat",Slightly Liberal,None,Never,0,Pretty Happy,Fair,2,,
2022-1786,0.7312935858897889,26,Male,White,East North Central,"in a small city or town (under 50,000)",Married,5+ Years College,Graduate,"$75,000 to $89,999",Working Class,,High,Average,Not Satisfied,Other,Conservative,,Nearly Every Week,0,Not Too Happy,Good,,,Hard Work
2022-1787,3.1825010825384434,60,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,,Lower Class,,Low,Average,Not Satisfied,Republican,Moderate,Protestant,Never,0,Not Too Happy,Excellent,20,,Hard Work
2022-1788,0.5492319257711221,69,Male,White,East North Central,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,,High,Above average,Satisfied,Democrat,Slightly Liberal,Protestant,Never,2,Pretty Happy,Excellent,1,,
2022-1789,0.4068162249325415,19,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,,Working Class,,Low,Average,More or less satisfied,Independent,,Protestant,Once A Month,0,Not Too Happy,Excellent,0,,
2022-1790,0.33652143484509756,58,Female,White,East North Central,"in a small city or town (under 50,000)",Never Married,5+ Years College,High school,"$130,000 to $149,999",Middle Class,,Low,Average,More or less satisfied,Democrat,Slightly Liberal,Protestant,Once A Year,0,Very Happy,Good,,,Connections
2022-1791,0.44204626623300847,26,Female,White,East North Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$12,500 to $14,999",Working Class,,Low,Average,More or less satisfied,"Independent, Near Republican",Extremely Conservative,Protestant,Never,2,Very Happy,Good,,,Hard Work
2022-1792,0.28391471711335337,83,Female,Black,East North Central,on a farm,Widowed,10th Grade,Less than high school,"$10,000 to $12,499",Upper Class,,Low,Average,More or less satisfied,Strong Democrat,Extremely Liberal,Protestant,Nearly Every Week,2,Pretty Happy,Good,7,,Hard Work
2022-1793,0.28523997211068025,62,Female,Black,East North Central,"in a large city (over 250,000)",Divorced,2 Years College,High school,"$25,000 to $29,999",Lower Class,,High,Average,Not Satisfied,Democrat,Moderate,Protestant,Never,1,Not Too Happy,Fair,8,,
2022-1794,0.3232964194035997,47,Male,Other,East North Central,in a suburb near a large city,Never Married,11th Grade,Less than high school,"$50,000 to $59,999",Working Class,,Low,Average,More or less satisfied,Independent,Extremely Liberal,Catholic,Once A Year,4,Very Happy,Good,,,
2022-1795,7.902640233301338,22,Female,White,East North Central,"in a small city or town (under 50,000)",Never Married,4 Years College,Bachelor's,,Working Class,,High,Average,More or less satisfied,Strong Democrat,Slightly Liberal,Protestant,Nearly Every Week,0,Pretty Happy,Good,1,,
2022-1796,0.5569703638418119,20,Female,Other,East North Central,"in a small city or town (under 50,000)",Never Married,2 Years College,High school,"Under $1,000",,,,Average,,Independent,Moderate,Protestant,Never,0,,Fair,,,Hard Work
2022-1797,1.9098644435703427,20,Female,White,East North Central,"in a small city or town (under 50,000)",Never Married,3 Years College,High school,"$20,000 to $22,499",Working Class,,Low,Below average,Not Satisfied,Democrat,Liberal,None,Never,0,Pretty Happy,Good,2,,
2022-1798,0.6073337687717069,31,Male,White,East North Central,"in a medium-size city (50,000-250,000)",Never Married,3 Years College,Associate/Junior college,"$17,500 to $19,999",Working Class,,Low,Below average,Not Satisfied,Democrat,Slightly Liberal,None,Never,0,Not Too Happy,Good,2,,
2022-1799,17.003078143510933,21,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,3 Years College,High school,"$10,000 to $12,499",Middle Class,,Low,Above average,Satisfied,"Independent, Near Republican",Conservative,Catholic,Several Times A Year,0,Pretty Happy,Good,,,Luck
2022-1800,1.9098644435703427,21,Female,White,East North Central,in a suburb near a large city,Never Married,3 Years College,High school,"$170,000 or over",Middle Class,,Low,Far above average,Satisfied,Strong Democrat,Liberal,Protestant,Once A Year,0,Pretty Happy,Excellent,,,
2022-1801,1.2722497400817174,30,Female,White,East North Central,in a suburb near a large city,Never Married,5+ Years College,Bachelor's,,Upper Class,,,Far above average,More or less satisfied,Strong Republican,Conservative,Other,Once A Year,1,Not Too Happy,Poor,,,Connections
2022-1802,0.7071759105784933,69,Male,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,"$60,000 to $74,999",Working Class,,Low,Average,Not Satisfied,Republican,Slightly Conservative,Protestant,Once A Year,4,Pretty Happy,Good,3,,Connections
2022-1803,2.7130161364955443,68,Male,White,East North Central,on a farm,Widowed,12th Grade,High school,"$50,000 to $59,999",Working Class,,Low,Average,More or less satisfied,Republican,Slightly Conservative,Protestant,Once A Year,1,Pretty Happy,Good,,,Connections
